,Open Bid_x,Open Bid_y,Open Ask_y,Long Swap AUDNZD,Open Bid_x,Open Bid_y,Open Ask_y
2019-10-13,0.7,0.9,1.4,-1.143790849673203e-05,0.7,-0.92,-0.77
2019-10-14,0.7,0.9,1.4,-1.143790849673203e-05,0.7,-0.92,-0.77
2019-10-15,0.7,0.65,0.95,-4.084967320261436e-06,0.7,-0.92,-0.77
2019-10-16,0.7,0.74,1.17,-7.6797385620915e-06,0.7,-0.92,-0.77
2019-10-17,0.7,0.65,0.95,-4.084967320261436e-06,0.7,-0.92,-0.77
2019-10-18,0.7,0.69,1.21,-8.333333333333335e-06,0.7,-0.92,-0.77
2019-10-19,0.8,0.69,1.28,-7.407407407407411e-06,0.8,-0.92,-0.77
2019-10-20,0.8,0.75,1.05,-3.858024691358023e-06,0.8,-0.92,-0.77
2019-10-21,0.8,0.75,1.05,-3.858024691358023e-06,0.8,-0.92,-0.77
2019-10-22,0.85,0.75,1.05,-3.003003003002997e-06,0.85,-0.92,-0.77
2019-10-23,0.85,0.74,1.17,-4.804804804804805e-06,0.85,-0.92,-0.77
2019-10-24,0.85,0.75,1.05,-3.003003003002997e-06,0.85,-0.92,-0.77
2019-10-25,0.85,0.75,1.05,-3.003003003002997e-06,0.85,-0.92,-0.77
2019-10-26,0.85,0.8,1.3,-6.75675675675675e-06,0.85,-0.92,-0.77
2019-10-27,0.85,0.75,1.05,-3.003003003002997e-06,0.85,-0.92,-0.77
2019-10-28,0.85,0.75,1.05,-3.003003003002997e-06,0.85,-0.92,-0.77
2019-10-29,0.85,0.75,1.05,-3.003003003002997e-06,0.85,-0.92,-0.77
2019-10-30,0.85,0.75,1.05,-3.003003003002997e-06,0.85,-0.92,-0.77
2019-10-31,0.85,0.99,1.68,-1.246246246246246e-05,0.85,-0.92,-0.77
2019-11-01,0.6,1.03,1.18,-1.006944444444444e-05,0.6,-0.92,-0.77
2019-11-02,0.5,0.99,1.77,-2.351851851851852e-05,0.5,-0.92,-0.77
2019-11-03,0.5,1.05,1.35,-1.574074074074074e-05,0.5,-0.92,-0.77
2019-11-04,0.5,1.05,1.35,-1.574074074074074e-05,0.5,-0.92,-0.77
2019-11-05,0.5,1.05,1.35,-1.574074074074074e-05,0.5,-0.93,-0.62
2019-11-06,0.5,0.95,1.25,-1.388888888888889e-05,0.5,-0.92,-0.77
2019-11-07,0.6,0.85,1.15,-9.548611111111106e-06,0.6,-0.92,-0.77
2019-11-08,0.6,0.85,1.15,-9.548611111111106e-06,0.6,-0.92,-0.77
2019-11-09,0.6,0.85,1.35,-1.3020833333333332e-05,0.6,-0.92,-0.77
2019-11-10,0.6,1.06,1.21,-1.0590277777777776e-05,0.6,-0.82,-0.62
2019-11-11,0.6,0.85,1.15,-9.548611111111106e-06,0.6,-0.92,-0.77
2019-11-12,0.7,1.07,1.21,-8.333333333333335e-06,0.7,-0.92,-0.77
2019-11-13,0.65,0.95,1.25,-1.0101010101010105e-05,0.65,-0.92,-0.77
2019-11-14,0.65,1.11,1.21,-9.427609427609426e-06,0.65,-0.92,-0.77
2019-11-15,0.65,1.04,1.21,-9.427609427609426e-06,0.65,-0.92,-0.77
2019-11-16,0.65,0.95,1.25,-1.0101010101010105e-05,0.65,-0.92,-0.77
2019-11-17,0.65,0.85,1.35,-1.1784511784511786e-05,0.65,-0.92,-0.77
2019-11-18,0.65,0.95,1.25,-1.0101010101010105e-05,0.65,-0.92,-0.77
2019-11-19,0.65,0.95,1.25,-1.0101010101010105e-05,0.65,-0.92,-0.77
2019-11-20,0.6,0.88,1.03,-7.465277777777779e-06,0.6,-0.92,-0.77
2019-11-21,0.6,0.8,1.1,-8.680555555555556e-06,0.6,-0.92,-0.77
2019-11-22,0.6,0.8,1.1,-8.680555555555556e-06,0.6,-0.87,-0.62
2019-11-23,0.6,0.95,1.25,-1.1284722222222222e-05,0.6,-0.92,-0.77
2019-11-24,0.6,0.95,1.25,-1.1284722222222222e-05,0.6,-0.92,-0.77
2019-11-25,0.6,0.95,1.25,-1.1284722222222222e-05,0.6,-0.92,-0.77
2019-11-26,0.55,0.95,1.25,-1.2544802867383516e-05,0.55,-0.92,-0.77
2019-11-27,0.67,0.9,1.2,-8.81570192947439e-06,0.67,-0.92,-0.77
2019-11-28,0.67,0.85,1.15,-7.984031936127747e-06,0.67,-0.92,-0.77
2019-11-29,0.67,0.75,1.05,-6.320691949434464e-06,0.67,-0.92,-0.77
2019-11-30,0.6,0.75,1.05,-7.812499999999993e-06,0.6,-0.92,-0.77
2019-12-01,0.6,0.75,1.05,-7.812499999999993e-06,0.6,-0.92,-0.77
2019-12-02,0.6,0.75,1.05,-7.812499999999993e-06,0.6,-0.92,-0.77
2019-12-03,0.6,0.75,1.05,-7.812499999999993e-06,0.6,-0.92,-0.77
2019-12-04,0.6,0.75,1.05,-7.812499999999993e-06,0.6,-0.92,-0.77
2019-12-05,0.75,0.75,1.05,-4.761904761904757e-06,0.75,-0.92,-0.77
2019-12-06,0.75,0.75,1.05,-4.761904761904757e-06,0.75,-0.92,-0.77
2019-12-07,0.75,0.75,1.05,-4.761904761904757e-06,0.75,-0.92,-0.77
2019-12-08,0.75,0.75,1.05,-4.761904761904757e-06,0.75,-0.92,-0.77
2019-12-09,0.75,0.75,1.05,-4.761904761904757e-06,0.75,-0.92,-0.77
2019-12-10,0.75,0.75,1.05,-4.761904761904757e-06,0.75,-0.92,-0.77
2019-12-11,0.65,0.75,1.05,-6.734006734006734e-06,0.65,-0.92,-0.77
2019-12-12,0.65,0.85,1.15,-8.417508417508415e-06,0.65,-0.92,-0.77
2019-12-13,0.75,0.85,1.15,-6.349206349206345e-06,0.75,-0.92,-0.77
2019-12-14,0.75,0.85,1.15,-6.349206349206345e-06,0.75,-0.92,-0.77
2019-12-15,0.75,0.85,1.15,-6.349206349206345e-06,0.75,-0.92,-0.77
2019-12-16,0.75,0.85,1.15,-6.349206349206345e-06,0.75,-0.92,-0.77
2019-12-17,0.75,0.88,1.03,-4.444444444444448e-06,0.75,-0.92,-0.77
2019-12-18,0.75,0.88,1.03,-4.444444444444448e-06,0.75,-0.92,-0.77
2019-12-19,0.75,0.85,1.15,-6.349206349206345e-06,0.75,-0.92,-0.77
2019-12-20,0.75,0.85,1.15,-6.349206349206345e-06,0.75,-0.9,-0.62
2019-12-21,0.7,0.85,1.15,-7.352941176470587e-06,0.7,-0.92,-0.77
2019-12-22,0.7,0.85,1.15,-7.352941176470587e-06,0.7,-0.92,-0.77
2019-12-23,0.7,0.85,1.15,-7.352941176470587e-06,0.7,-0.92,-0.77
2019-12-24,0.58,1.0,1.15,-1.00210970464135e-05,0.58,-0.92,-0.77
2019-12-26,0.58,0.85,1.15,-1.00210970464135e-05,0.58,-0.92,-0.77
2019-12-27,0.56,0.85,1.15,-1.0505698005698004e-05,0.56,-0.92,-0.77
2019-12-29,0.7,1.45,2.55,-3.022875816993465e-05,0.7,-0.92,-0.77
2019-12-30,0.6,1.1,1.3,-1.2152777777777772e-05,0.6,-0.92,-0.77
2019-12-31,0.6,1.15,1.45,-1.4756944444444443e-05,0.6,-0.92,-0.77
2020-01-01,0.6,0.8,1.25,-1.1284722222222222e-05,0.6,-0.92,-0.77
2020-01-02,0.6,1.15,1.45,-1.4756944444444443e-05,0.6,-0.92,-0.77
2020-01-03,0.75,1.14,1.39,-1.0158730158730153e-05,0.75,-0.92,-0.77
2020-01-04,0.75,1.0,1.3,-8.73015873015873e-06,0.75,-0.92,-0.77
2020-01-05,0.75,1.0,1.3,-8.73015873015873e-06,0.75,-0.92,-0.77
2020-01-06,0.75,1.0,1.3,-8.73015873015873e-06,0.75,-0.92,-0.77
2020-01-07,0.9,0.95,1.25,-5.116959064327489e-06,0.9,-0.92,-0.77
2020-01-08,0.85,0.95,1.25,-6.006006006006007e-06,0.85,-0.77,-0.62
2020-01-09,0.85,0.95,1.25,-6.006006006006007e-06,0.85,-0.77,-0.62
2020-01-10,0.85,0.98,1.13,-4.204204204204198e-06,0.85,-0.77,-0.62
2020-01-11,0.85,0.95,1.25,-6.006006006006007e-06,0.85,-0.77,-0.62
2020-01-12,0.85,0.95,1.25,-6.006006006006007e-06,0.85,-0.77,-0.62
2020-01-13,0.85,0.95,1.25,-6.006006006006007e-06,0.85,-0.77,-0.62
2020-01-14,0.75,0.7,1.1,-5.555555555555554e-06,0.75,-0.77,-0.62
2020-01-15,0.83,0.85,1.15,-4.857316332726168e-06,0.83,-0.77,-0.62
2020-01-16,0.9,0.75,1.05,-2.192982456140352e-06,0.9,-0.77,-0.62
2020-01-17,0.9,0.75,1.05,-2.192982456140352e-06,0.9,-0.9,-0.62
2020-01-18,0.9,0.75,1.05,-2.192982456140352e-06,0.9,-0.77,-0.62
2020-01-19,0.9,0.75,1.05,-2.192982456140352e-06,0.9,-0.77,-0.62
2020-01-20,0.9,0.75,1.05,-2.192982456140352e-06,0.9,-0.77,-0.62
2020-01-21,0.9,0.95,1.25,-5.116959064327489e-06,0.9,-0.9,-0.62
2020-01-22,0.7,0.95,1.25,-8.986928104575162e-06,0.7,-0.9,-0.62
2020-01-23,0.75,0.95,1.25,-7.936507936507938e-06,0.75,-0.9,-0.62
2020-01-24,0.85,1.05,1.35,-7.507507507507506e-06,0.85,-0.77,-0.62
2020-01-25,0.85,1.05,1.35,-7.507507507507506e-06,0.85,-0.77,-0.62
2020-01-26,0.85,1.05,1.35,-7.507507507507506e-06,0.85,-0.77,-0.62
2020-01-27,0.85,1.05,1.35,-7.507507507507506e-06,0.85,-0.77,-0.62
2020-01-28,0.85,1.13,1.28,-6.456456456456458e-06,0.85,-0.77,-0.62
2020-01-29,0.85,1.03,1.18,-4.954954954954947e-06,0.85,-0.77,-0.62
2020-01-30,0.85,0.85,1.25,-6.006006006006007e-06,0.85,-0.77,-0.62
2020-01-31,0.75,0.95,1.25,-7.936507936507938e-06,0.75,-0.77,-0.62
2020-02-01,0.85,0.85,1.25,-6.006006006006007e-06,0.85,-0.77,-0.62
2020-02-02,0.85,0.85,1.25,-6.006006006006007e-06,0.85,-0.77,-0.62
2020-02-03,0.85,0.85,1.25,-6.006006006006007e-06,0.85,-0.77,-0.62
2020-02-04,1.0,1.05,1.45,-6.250000000000002e-06,1.0,-0.77,-0.62
2020-02-05,0.85,1.08,1.23,-5.705705705705703e-06,0.85,-0.77,-0.62
2020-02-06,0.85,1.05,1.35,-7.507507507507506e-06,0.85,-0.77,-0.62
2020-02-07,0.9,1.03,1.18,-4.093567251461989e-06,0.9,-0.77,-0.62
2020-02-08,0.78,0.95,1.25,-7.334581772784023e-06,0.78,-0.77,-0.62
2020-02-09,0.78,0.95,1.25,-7.334581772784023e-06,0.78,-0.77,-0.62
2020-02-10,0.78,0.95,1.25,-7.334581772784023e-06,0.78,-0.77,-0.62
2020-02-11,0.7,1.05,1.35,-1.0620915032679744e-05,0.7,-0.77,-0.62
2020-02-12,0.85,1.15,1.45,-9.00900900900901e-06,0.85,-0.77,-0.62
2020-02-13,0.85,1.15,1.45,-9.00900900900901e-06,0.85,-0.77,-0.62
2020-02-14,0.85,1.15,1.45,-9.00900900900901e-06,0.85,-0.77,-0.62
2020-02-15,0.85,1.15,1.45,-9.00900900900901e-06,0.85,-0.77,-0.62
2020-02-16,0.85,1.15,1.45,-9.00900900900901e-06,0.85,-0.77,-0.62
2020-02-17,0.85,1.15,1.45,-9.00900900900901e-06,0.85,-0.77,-0.62
2020-02-18,0.8,1.05,1.35,-8.487654320987656e-06,0.8,-0.77,-0.62
2020-02-19,0.8,1.05,1.35,-8.487654320987656e-06,0.8,-0.77,-0.62
2020-02-20,0.8,1.05,1.35,-8.487654320987656e-06,0.8,-0.9,-0.62
2020-02-21,0.8,1.05,1.35,-8.487654320987656e-06,0.8,-0.77,-0.62
2020-02-22,0.7,1.05,1.35,-1.0620915032679744e-05,0.7,-0.77,-0.62
2020-02-23,0.7,1.0,1.4,-1.143790849673203e-05,0.7,-0.77,-0.62
2020-02-24,0.7,1.05,1.35,-1.0620915032679744e-05,0.7,-0.77,-0.62
2020-02-25,0.7,1.05,1.35,-1.0620915032679744e-05,0.7,-0.77,-0.62
2020-02-26,0.75,1.05,1.35,-9.523809523809526e-06,0.75,-0.77,-0.62
2020-02-27,0.65,1.05,1.35,-1.1784511784511786e-05,0.65,-0.77,-0.62
2020-02-28,0.65,1.05,1.35,-1.1784511784511786e-05,0.65,-0.77,-0.62
2020-02-29,0.6,1.05,1.35,-1.3020833333333332e-05,0.6,-0.77,-0.62
2020-03-01,0.6,1.05,1.35,-1.3020833333333332e-05,0.6,-0.77,-0.62
2020-03-02,0.6,1.05,1.35,-1.3020833333333332e-05,0.6,-0.77,-0.62
2020-03-03,0.6,1.05,1.35,-1.3020833333333332e-05,0.6,-0.77,-0.62
2020-03-04,0.43,1.15,1.45,-1.981351981351982e-05,0.43,-0.95,-0.62
2020-03-05,0.25,0.95,1.25,-2.2222222222222223e-05,0.25,-0.95,-0.62
2020-03-06,0.5,0.95,1.25,-1.388888888888889e-05,0.5,-0.77,-0.62
2020-03-07,0.45,1.15,1.45,-1.915708812260537e-05,0.45,-0.77,-0.62
2020-03-08,0.45,1.15,1.45,-1.915708812260537e-05,0.45,-0.77,-0.62
2020-03-09,0.45,1.15,1.45,-1.915708812260537e-05,0.45,-0.77,-0.62
2020-03-10,0.45,1.2,1.4,-1.819923371647509e-05,0.45,-0.77,-0.62
2020-03-11,0.45,0.95,1.25,-1.5325670498084293e-05,0.45,-0.77,-0.62
2020-03-12,0.45,0.95,1.25,-1.5325670498084293e-05,0.45,-0.95,-0.62
2020-03-13,0.6,1.0,1.5,-1.5625e-05,0.6,-0.77,-0.62
2020-03-14,0.6,0.75,1.25,-1.1284722222222222e-05,0.6,-0.77,-0.62
2020-03-15,0.6,0.85,1.15,-9.548611111111106e-06,0.6,-0.77,-0.62
2020-03-16,0.6,0.85,1.15,-9.548611111111106e-06,0.6,-0.77,-0.62
2020-03-17,1.06,0.85,1.15,-1.213592233009708e-06,1.06,-0.77,-0.62
2020-03-18,1.17,0.95,1.25,-1.0240655401945745e-06,1.17,-0.77,-0.62
2020-03-19,0.86,0.95,1.25,-5.824372759856631e-06,0.86,-0.77,-0.62
2020-03-20,0.8,2.63,2.78,-3.055555555555555e-05,0.8,-0.91,-0.62
2020-03-23,1.08,0.95,2.05,-1.2954059829059826e-05,1.08,-0.67,-0.52
2020-03-24,0.78,2.13,2.28,-2.340823970037453e-05,0.78,-0.67,-0.52
2020-03-25,-0.1,0.95,2.05,-6.635802469135801e-05,-0.1,-0.67,-0.52
2020-03-26,-0.3,0.95,2.05,-9.325396825396824e-05,-0.3,-0.67,-0.52
2020-03-27,-0.3,0.95,2.05,-9.325396825396824e-05,-0.3,-0.67,-0.52
2020-03-30,0.88,0.45,1.55,-9.89952718676123e-06,0.88,-0.67,-0.52
2020-03-31,0.83,0.45,1.55,-1.0928961748633872e-05,0.83,-0.67,-0.52
2020-04-01,0.93,0.45,1.55,-8.923431203223944e-06,0.93,-0.67,-0.52
2020-04-02,0.88,0.45,1.55,-9.89952718676123e-06,0.88,-0.67,-0.52
2020-04-03,0.83,0.45,1.55,-1.0928961748633872e-05,0.83,-0.67,-0.52
2020-04-05,-0.1,0.25,1.35,-4.475308641975309e-05,-0.1,-0.67,-0.52
2020-04-06,0.88,0.25,1.35,-6.94444444444445e-06,0.88,-0.67,-0.52
2020-04-07,0.05,0.59,0.81,-2.0105820105820105e-05,0.05,-0.67,-0.52
2020-04-08,0.1,0.2,1.35,-3.156565656565656e-05,0.1,-0.67,-0.52
2020-04-09,-0.05,0.25,1.35,-4.093567251461989e-05,-0.05,-0.67,-0.52
2020-04-10,-0.05,0.25,1.35,-4.093567251461989e-05,-0.05,-0.67,-0.52
2020-04-11,-0.1,0.25,1.2,-4.012345679012346e-05,-0.1,-0.67,-0.52
2020-04-12,-0.1,0.25,1.2,-4.012345679012346e-05,-0.1,-0.67,-0.52
2020-04-13,0.88,0.25,1.2,-4.728132387706863e-06,0.88,-0.67,-0.52
2020-04-14,-0.05,0.15,1.05,-3.2163742690058484e-05,-0.05,-0.67,-0.52
2020-04-15,1.03,0.15,1.05,-2.736726874657844e-07,1.03,-0.67,-0.52
2020-04-16,0.03,0.15,0.95,-2.481121898597626e-05,0.03,-0.67,-0.52
2020-04-17,0.93,0.15,0.95,-2.878526194588319e-07,0.93,-0.67,-0.52
2020-04-20,0.98,0.15,0.95,4.208754208754205e-07,0.98,-0.67,-0.52
2020-04-21,0.05,0.15,0.95,-2.3809523809523803e-05,0.05,-0.67,-0.52
2020-04-22,0.93,0.15,0.75,2.5906735751295367e-06,0.93,-0.67,-0.52
2020-04-23,0.1,0.15,0.75,-1.6414141414141413e-05,0.1,-0.67,-0.52
2020-04-24,0.01,0.15,0.75,-2.035203520352035e-05,0.01,-0.67,-0.52
2020-04-26,0.05,0.15,0.75,-1.8518518518518515e-05,0.05,-0.67,-0.52
2020-04-27,0.05,0.15,0.75,-1.8518518518518515e-05,0.05,-0.67,-0.52
2020-04-28,-0.04,0.05,0.65,-1.9965277777777776e-05,-0.04,-0.67,-0.52
2020-04-29,-0.04,0.05,0.65,-1.9965277777777776e-05,-0.04,-0.67,-0.52
2020-04-30,-0.07,0.05,0.65,-2.150537634408602e-05,-0.07,-0.67,-0.52
2020-05-01,-0.08,0.15,0.75,-2.506038647342995e-05,-0.08,-0.67,-0.52
2020-05-03,-0.08,0.15,0.75,-2.506038647342995e-05,-0.08,-0.67,-0.52
2020-05-04,-0.08,0.15,0.75,-2.506038647342995e-05,-0.08,-0.67,-0.52
2020-05-05,-0.02,0.15,0.75,-2.1825396825396827e-05,-0.02,-0.67,-0.52
2020-05-06,-0.02,0.05,0.65,-1.8990929705215418e-05,-0.02,-0.67,-0.52
2020-05-07,-0.05,-0.05,0.55,-1.7543859649122812e-05,-0.05,-0.67,-0.52
2020-05-08,-0.05,-0.05,0.55,-1.7543859649122812e-05,-0.05,-0.67,-0.52
2020-05-09,-0.1,-0.05,0.55,-2.006172839506173e-05,-0.1,-0.67,-0.52
2020-05-10,-0.1,-0.05,0.55,-2.006172839506173e-05,-0.1,-0.67,-0.52
2020-05-11,-0.03,-0.05,0.55,-1.6609392898052695e-05,-0.03,-0.67,-0.52
2020-05-12,0.03,-0.05,0.55,-1.4023732470334412e-05,0.03,-0.67,-0.52
2020-05-13,0.03,-0.05,0.55,-1.4023732470334412e-05,0.03,-0.67,-0.52
2020-05-14,0.04,-0.05,0.55,-1.3621794871794874e-05,0.04,-0.67,-0.52
2020-05-15,0.07,-0.05,0.55,-1.2461059190031152e-05,0.07,-0.67,-0.52
2020-05-17,-0.1,0.05,0.65,-2.3148148148148147e-05,-0.1,-0.67,-0.52
2020-05-18,0.03,0.05,0.65,-1.6720604099244877e-05,0.03,-0.67,-0.52
2020-05-19,0.02,0.05,0.65,-1.7156862745098035e-05,0.02,-0.67,-0.52
2020-05-20,0.01,0.05,0.65,-1.76017601760176e-05,0.01,-0.67,-0.52
2020-05-21,0.03,0.05,0.65,-1.6720604099244877e-05,0.03,-0.67,-0.52
2020-05-22,0.03,0.05,0.65,-1.6720604099244877e-05,0.03,-0.67,-0.52
2020-05-25,-0.03,0.05,0.65,-1.947308132875143e-05,-0.03,-0.67,-0.52
2020-05-26,0.04,0.05,0.65,-1.629273504273504e-05,0.04,-0.67,-0.52
2020-05-27,0.02,0.05,0.65,-1.7156862745098035e-05,0.02,-0.67,-0.52
2020-05-28,0.07,0.05,0.65,-1.5057113187954304e-05,0.07,-0.67,-0.52
2020-05-29,0.12,0.05,0.65,-1.3144841269841268e-05,0.12,-0.67,-0.52
2020-05-31,-0.1,0.05,0.65,-2.3148148148148147e-05,-0.1,-0.67,-0.52
2020-06-01,-0.03,0.05,0.65,-1.947308132875143e-05,-0.03,-0.67,-0.52
2020-06-02,-0.03,0.05,0.65,-1.947308132875143e-05,-0.03,-0.67,-0.52
2020-06-03,-0.01,0.05,0.65,-1.8518518518518515e-05,-0.01,-0.67,-0.52
2020-06-04,0.02,0.05,0.65,-1.7156862745098035e-05,0.02,-0.67,-0.52
2020-06-05,0.05,0.05,0.55,-1.322751322751323e-05,0.05,-0.67,-0.52
2020-06-06,-0.08,0.05,0.55,-1.902173913043478e-05,-0.08,-0.67,-0.52
2020-06-07,-0.1,0.05,0.55,-2.006172839506173e-05,-0.1,-0.67,-0.52
2020-06-08,-0.08,0.05,0.55,-1.902173913043478e-05,-0.08,-0.67,-0.52
2020-06-09,0.02,0.05,0.55,-1.4433551198257078e-05,0.02,-0.67,-0.52
2020-06-10,-0.07,0.07,0.22,-8.661887694145764e-06,-0.07,-0.67,-0.52
2020-06-11,-0.01,0.06,0.21,-6.172839506172836e-06,-0.01,-0.67,-0.52
2020-06-12,0.05,0.06,0.21,-4.23280423280423e-06,0.05,-0.67,-0.52
2020-06-13,-0.08,0.08,0.23,-9.35990338164251e-06,-0.08,-0.67,-0.52
2020-06-14,-0.08,0.08,0.23,-9.35990338164251e-06,-0.1,-0.67,-0.52
2020-06-15,-0.08,0.08,0.23,-9.35990338164251e-06,-0.08,-0.67,-0.52
2020-06-16,0.05,0.07,0.22,-4.497354497354494e-06,0.05,-0.67,-0.52
2020-06-17,-0.02,0.15,0.3,-9.070294784580502e-06,-0.02,-0.67,-0.52
2020-06-18,-0.03,0.09,0.24,-7.7319587628866e-06,-0.03,-0.67,-0.52
2020-06-19,-0.11,0.04,0.19,-9.363295880149811e-06,-0.11,-0.67,-0.52
2020-06-20,-0.13,0.08,0.23,-1.1494252873563217e-05,-0.13,-0.67,-0.52
2020-06-21,-0.1,0.13,0.28,-1.1728395061728398e-05,-0.1,-0.67,-0.52
2020-06-22,-0.13,0.01,0.16,-9.259259259259256e-06,-0.13,-0.67,-0.52
2020-06-23,-0.13,-0.04,0.5,-2.011494252873564e-05,-0.13,-0.67,-0.52
2020-06-24,-0.18,-0.05,0.45,-2.1341463414634135e-05,-0.18,-0.67,-0.52
2020-06-25,-0.1,-0.05,0.45,-1.6975308641975305e-05,-0.1,-0.67,-0.52
2020-06-26,0.11,-0.15,0.35,-6.006006006006007e-06,0.11,-0.67,-0.52
2020-06-27,-0.18,-0.15,0.35,-1.795392953929539e-05,-0.18,-0.67,-0.52
2020-06-28,-0.1,-0.15,0.35,-1.388888888888889e-05,-0.1,-0.67,-0.52
2020-06-29,-0.18,-0.15,0.35,-1.795392953929539e-05,-0.18,-0.67,-0.52
2020-06-30,-0.02,-0.15,0.35,-1.0487528344671204e-05,-0.02,-0.67,-0.52
2020-07-01,-0.15,-0.15,0.35,-1.6339869281045753e-05,-0.15,-0.67,-0.52
2020-07-02,-0.18,-0.25,0.25,-1.4566395663956637e-05,-0.18,-0.67,-0.52
2020-07-03,-0.13,-0.25,0.25,-1.2132822477650062e-05,-0.13,-0.67,-0.52
2020-07-04,-0.18,-0.25,0.25,-1.4566395663956637e-05,-0.18,-0.67,-0.52
2020-07-05,-0.1,-0.25,0.25,-1.0802469135802469e-05,-0.1,-0.67,-0.52
2020-07-06,-0.18,-0.25,0.25,-1.4566395663956637e-05,-0.18,-0.67,-0.52
2020-07-07,-0.05,-0.25,0.25,-8.771929824561406e-06,-0.05,-0.67,-0.52
2020-07-08,-0.06,-0.15,0.35,-1.2115839243498825e-05,-0.06,-0.67,-0.52
2020-07-09,-0.02,-0.15,0.35,-1.0487528344671204e-05,-0.02,-0.67,-0.52
2020-07-10,-0.13,-0.15,0.35,-1.5325670498084297e-05,-0.13,-0.67,-0.52
2020-07-11,-0.18,-0.15,0.35,-1.795392953929539e-05,-0.18,-0.67,-0.52
2020-07-12,-0.18,-0.15,0.35,-1.795392953929539e-05,-0.18,-0.67,-0.52
2020-07-13,-0.18,-0.15,0.35,-1.795392953929539e-05,-0.18,-0.67,-0.52
2020-07-14,-0.02,-0.15,0.35,-1.0487528344671204e-05,-0.02,-0.67,-0.52
2020-07-15,-0.13,-0.15,0.35,-1.5325670498084297e-05,-0.13,-0.67,-0.52
2020-07-16,-0.06,-0.15,0.35,-1.2115839243498825e-05,-0.06,-0.67,-0.52
2020-07-17,0.04,-0.15,0.35,-8.27991452991453e-06,0.04,-0.67,-0.52
2020-07-18,-0.13,-0.15,0.35,-1.5325670498084297e-05,-0.13,-0.67,-0.52
2020-07-19,-0.01,-0.15,0.35,-1.0101010101010105e-05,-0.01,-0.67,-0.52
2020-07-20,-0.13,-0.15,0.35,-1.5325670498084297e-05,-0.13,-0.67,-0.52
2020-07-21,0.05,-0.15,0.35,-7.936507936507938e-06,0.05,-0.67,-0.52
2020-07-22,0.04,-0.15,0.35,-8.27991452991453e-06,0.04,-0.67,-0.52
2020-07-23,-0.13,-0.15,0.35,-1.5325670498084297e-05,-0.13,-0.67,-0.52
2020-07-24,-0.13,-0.15,0.35,-1.5325670498084297e-05,-0.13,-0.67,-0.52
2020-07-25,-0.13,-0.15,0.35,-1.5325670498084297e-05,-0.13,-0.67,-0.52
2020-07-26,-0.05,-0.15,0.35,-1.1695906432748542e-05,-0.05,-0.67,-0.52
2020-07-27,-0.15,-0.15,0.35,-1.6339869281045753e-05,-0.15,-0.67,-0.52
2020-07-28,0.01,-0.05,0.45,-1.21012101210121e-05,0.01,-0.67,-0.52
2020-07-29,0.05,-0.05,0.35,-7.936507936507938e-06,0.05,-0.67,-0.52
2020-07-30,0.05,-0.05,0.35,-7.936507936507938e-06,0.05,-0.67,-0.52
2020-07-31,0.07,-0.1,0.3,-5.970924195223259e-06,0.07,-0.67,-0.52
2020-08-01,-0.08,-0.1,0.3,-1.1473429951690824e-05,-0.08,-0.67,-0.52
2020-08-02,0.01,-0.1,0.3,-7.975797579757976e-06,0.01,-0.67,-0.52
2020-08-03,-0.08,-0.1,0.3,-1.1473429951690824e-05,-0.08,-0.67,-0.52
2020-08-04,-0.1,-0.1,0.3,-1.2345679012345678e-05,-0.1,-0.67,-0.52
2020-08-05,0.06,-0.1,0.3,-6.289308176100628e-06,0.06,-0.67,-0.52
2020-08-06,0.05,-0.1,0.3,-6.613756613756615e-06,0.05,-0.67,-0.52
2020-08-07,-0.04,-0.1,0.3,-9.837962962962964e-06,-0.04,-0.67,-0.52
2020-08-08,0.03,-0.1,0.3,-7.281553398058255e-06,0.03,-0.67,-0.52
2020-08-09,0.02,-0.1,0.3,-7.625272331154682e-06,0.02,-0.67,-0.52
2020-08-10,0.03,-0.1,0.3,-7.281553398058255e-06,0.03,-0.67,-0.52
2020-08-11,-0.15,-0.1,0.3,-1.470588235294118e-05,-0.15,-0.67,-0.52
2020-08-12,0.02,-0.05,0.45,-1.1710239651416118e-05,0.02,-0.67,-0.52
2020-08-13,-0.03,-0.05,0.35,-1.0882016036655216e-05,-0.03,-0.67,-0.52
2020-08-14,-0.05,0.05,0.3,-1.0233918128654972e-05,-0.05,-0.67,-0.52
2020-08-15,-0.03,-0.05,0.35,-1.0882016036655216e-05,-0.03,-0.67,-0.52
2020-08-16,-0.03,-0.05,0.35,-1.0882016036655216e-05,-0.03,-0.67,-0.52
2020-08-17,-0.03,0.08,0.23,-7.445589919816723e-06,-0.03,-0.75,-0.6
2020-08-18,-0.05,-0.05,0.45,-1.4619883040935671e-05,-0.05,-0.67,-0.52
2020-08-19,0.05,-0.05,0.45,-1.058201058201058e-05,0.05,-0.67,-0.52
2020-08-20,0.03,-0.05,0.45,-1.1326860841423945e-05,0.03,-0.67,-0.52
2020-08-21,-0.05,-0.05,0.45,-1.4619883040935671e-05,-0.05,-0.67,-0.52
2020-08-22,-0.08,0.05,0.55,-1.902173913043478e-05,-0.08,-0.67,-0.52
2020-08-23,0.05,0.05,0.55,-1.322751322751323e-05,0.05,-0.67,-0.52
2020-08-24,-0.08,0.05,0.55,-1.902173913043478e-05,-0.08,-0.67,-0.52
